OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total
4,Bill Gates,XX,9.46,Granite,19603,72.5,29.25,1421217.5,573387.75,188689.66,2183294.91
10,Charles Darwin,DN,9.46,Disco Light Up Panels,8664,40.78,23.33,353317.92,202131.12,52545.48,607994.52
14,Thomas J. Watson,DN,9.46,Bamboo,9678,18.5,9.25,179043,89521.5,25406.2,293970.7
24,Penn Jillette,HI,4.35,Straw,4633,1.8,3.25,8339.4,15057.25,1017.75,24414.4
25,Ada Lovelace,II,9.46,Distressed Red Oak,19769,18.57,23.33,367110.33,461210.77,78359.18,906680.28
34,Penn Jillette,DN,9.46,Laminate,24828,4.5,9.8,111726,243314.4,33586.82,388627.22
42,Albert Einstein,OH,7.14,Laminate,1190,4.5,9.8,5355,11662,1215.01,18232.01
43,Grace Murray Hopper,II,9.46,Wood,15425,12.5,9.25,192812.5,142681.25,31737.71,367231.46
45,Ada Lovelace,ZZ,9.46,Carpet,5092,12.5,6.3,63650,32079.6,9056.02,104785.62
51,Charles Babbage,WY,9.46,Distressed Red Oak,9513,18.57,23.33,176656.41,221938.29,37707.06,436301.76
58,Elon Musk,HI,4.35,Distressed Red Oak,28690,18.57,23.33,532773.3,669337.7,52291.83,1254402.83
59,Alex Trebek,II,9.46,Tile,23364,1.5,14.3,35046,334105.2,34921.7,404072.9
68,Penn Jillette,II,9.46,Carpet,16029,12.5,6.3,200362.5,100982.7,28507.26,329852.46
71,Albert Einstein,II,9.46,Tile,22961,1.5,14.3,34441.5,328342.3,34319.35,397103.15
79,Charles Babbage,DN,9.46,Marble,16622,88.73,34.25,1474870.06,569303.5,193378.82,2237552.38
85,Charles Darwin,II,9.46,Dirt,14258,0.78,3.33,11121.24,47479.14,5543.6,64143.98
91,Bill Gates,XX,9.46,Tile,29744,1.5,14.3,44616,425339.2,44457.76,514412.96
99,Albert Einstein,RI,7,Bamboo,18739,18.5,9.25,346671.5,173335.75,36400.51,556407.76
105,Albert Einstein,WY,9.46,Dirt,22155,0.78,3.33,17280.9,73776.15,8614,99671.05
113,Steve Jobs,WY,9.46,Dirt,5434,0.78,3.33,4238.52,18095.22,2112.77,24446.51
123,Penn Jillette,II,9.46,Mosaic Tile,19416,18.5,49.25,359196,956238,124440.06,1439874.06
130,Alex Trebek,RI,7,Marble,26441,88.73,34.25,2346109.93,905604.25,227619.99,3479334.17
133,Bill Gates,KY,6,Granite,11260,72.5,29.25,816350,329355,68742.3,1214447.3
135,Alex Trebek,ZZ,9.46,Tile,20933,1.5,14.3,31399.5,299341.9,31288.14,362029.54
141,Charles Darwin,KY,6,Granite,26131,72.5,29.25,1894497.5,764331.75,159529.76,2818359.01
147,Jean Ichbiah,XX,9.46,Granite,6963,72.5,29.25,504817.5,203667.75,67022.7,775507.95
154,Steve Jobs,RI,7,Granite,27172,72.5,29.25,1969970,794781,193532.57,2958283.57
155,Monty Hall,HI,4.35,Carpet,14830,12.5,6.3,185375,93429,12127.97,290931.97
158,Charles Babbage,OH,7.14,Laminate,16299,4.5,9.8,73345.5,159730.2,16641.6,249717.3
166,Penn Jillette,KY,6,Tile,21733,1.5,14.3,32599.5,310781.9,20602.88,363984.28
176,Ada Lovelace,RI,7,Marble,22814,88.73,34.25,2024286.22,781379.5,196396.6,3002062.32
181,Charles Darwin,WY,9.46,Disco Light Up Panels,23580,40.78,23.33,961592.4,550121.4,143008.13,1654721.93
185,Penn Jillette,RI,7,Granite,4119,72.5,29.25,298627.5,120480.75,29337.58,448445.83
188,Albert Einstein,RI,7,Granite,6807,72.5,29.25,493507.5,199104.75,48482.86,741095.11
197,Charles Babbage,RI,7,Wood,19271,12.5,9.25,240887.5,178256.75,29340.1,448484.35
200,Charles Babbage,ZZ,9.46,Bamboo,13945,18.5,9.25,257982.5,128991.25,36607.72,423581.47
201,Penn Jillette,DN,9.46,Mosaic Tile,734,18.5,49.25,13579,36149.5,4704.32,54432.82
209,Charles Babbage,DN,9.46,Marble,21958,88.73,34.25,1948333.34,752061.5,255457.35,2955852.19
215,Charles Babbage,DN,9.46,Dirt,27050,0.78,3.33,21099,90076.5,10517.2,121692.7
221,Steve Jobs,XX,9.46,Asphalt,15073,10.78,13.33,162486.94,200923.09,34378.59,397788.62
227,Thomas J. Watson,OH,7.14,Marble,17882,88.73,34.25,1586669.86,612458.5,157017.76,2356146.12
228,Jean Ichbiah,AK,1.76,Straw,9947,1.8,3.25,17904.6,32327.75,884.09,51116.44
237,Albert Einstein,KY,6,Straw,18468,1.8,3.25,33242.4,60021,5595.8,98859.2
246,Steve Jobs,II,9.46,Bamboo,12484,18.5,9.25,230954,115477,32772.37,379203.37
